user9,129792,3
user9,1197225,5
user9,1197225,4
user9,1197225,3
user9,1197225,1
user9,1934593,3
user9,130574,3
user9,130574,1
user9,485684,2
user9,485684,2
user9,485684,3
user9,1837034,5
user9,1837034,3
user9,1837034,3
user9,2520682,2
user9,2520682,5
user9,2520682,5
user9,130577,2
user9,126909,5
user9,126909,5
user9,126909,1
user9,2520960,1
user9,2520960,5
user9,2520960,4
user9,2520960,3
user9,2520960,5
user9,129930,2
user10,2520969,2
user10,2520969,3
user10,2520969,4
user10,130375,4
user10,130375,4.5
user10,130375,5
user10,130375,2
user10,309299,5
user10,2520886,3
user10,2520886,2
user10,988073,1.5
user10,988073,3
user10,988073,2
user10,2520848,3
user10,2520848,3
user10,2520848,1
user10,2520848,4
user10,2520848,5
user10,754003,3
user10,754003,2
user10,754003,3
user10,754003,4.5
user10,2452996,4
user10,126518,2
user10,126518,3
user10,126518,5
user10,126518,4
user10,126518,2
user10,2521036,4
user10,127558,2
user10,127558,1.5
user10,127558,3
user10,127558,4
user10,127558,1
user10,130378,5
user10,130378,1
user10,742972,1
user10,742972,3
user10,742972,5
user10,742972,4
user10,742972,4
user10,130720,2
user10,2520465,4
user10,2520953,3
user10,2520953,3
user10,2520953,2.5
user10,2520953,2
user10,252532,1
user10,250350,3
user10,250350,3
user10,250350,5
user10,250350,1
user10,986038,1
user10,986038,2
user10,2520837,3
user10,2520927,3
user10,1113537,3
user10,1113537,5
user10,1022116,4
user10,1022116,5
user10,1022116,5
user11,1828914,3
user11,1828914,4.5
user11,1828914,3.5
user11,1828914,3
user11,1828914,4
user11,130257,2
user11,130257,2
user11,130257,5
user11,129852,4
user11,129852,5
user11,129852,2
user11,129852,2
user11,129852,4
user11,2373223,2
user11,2520884,2
user11,130902,5
user11,130902,3.5
user11,130902,3
user11,132203,2
user11,132203,1
user11,132203,1
user11,2520744,3
user11,129846,1.5
user11,129846,3
user11,129846,5
user11,129846,4
user11,129846,2
user11,814237,1
user11,814237,5
user11,814237,5
user11,814237,4
user11,814237,3
user11,2520884,4
user11,2520884,3
user11,2520884,5
user11,2520884,2
user11,2520909,5
user11,2520909,3
user11,2520909,5
user11,2520909,5
user11,1605977,5
user11,1605977,4
user11,1605977,5
user11,1605977,1
user11,748186,2.5
user11,748186,4
user11,748186,2
user11,863745,4.5
user11,863745,4
user11,863745,4
user11,131607,3
user11,131607,2
user11,131607,3
user11,130568,2
user11,130568,4
user11,130568,5
user11,130568,5
user11,130568,5
user11,2520779,5
user11,2520779,1
user11,2520779,1
user11,2520779,1
user11,2520663,4
user11,2520663,3
user11,2520663,3
user11,2520885,5
user11,2520885,2
user11,2520885,4
user11,2523398,1
user11,2521052,3
user11,2521052,2
user11,2521052,5
user11,2390314,2
user11,2390314,4
user11,2390314,5
user11,126824,2
user11,126824,4
user12,2520889,3
user12,2520889,1
user12,2520889,4
user12,2520889,5
user12,2520889,5
user12,1013415,3
user12,1013415,2
user12,1013415,4
user12,1013415,3
user12,1013415,4.5
user12,1606052,1
user12,1606052,3
user12,1606052,5
user12,1606052,3.5
user12,1606052,1
user12,745873,3
user12,130722,4
user12,130722,2
user12,987813,5
user12,130636,3
user12,131136,3
user12,131136,2.5
user12,131136,5
user12,2520968,5
user12,2520968,3
user12,2520968,1
user12,132038,1
user12,132038,1
user12,132038,3
user12,1837041,1
user12,1837041,3
user12,2520779,5
user12,126484,2
user12,126484,5
user12,130764,1
user12,129730,2
user12,129730,4
user12,129730,5
user12,129730,4
user12,129730,4
user12,1019644,5
user12,1964912,1
user12,1964912,1
user12,1964912,5
user12,1964912,4
user12,1964912,2
user12,131958,1.5
user12,2017155,2
user12,2017155,5
user12,2017155,1
user12,2017155,4
user12,2017155,4
user12,2521067,4
user12,2521067,3
user12,2521067,1
user12,2521067,4
user12,250361,4
user12,250361,2
user12,250361,4
user12,250361,4
user12,852310,5
user12,852310,1
user12,852310,2.5
user12,852310,3
user12,2453996,1.5
user12,2453996,1.5
user12,130975,3
user12,2520697,2
user12,2520697,2
user12,2520697,2
user12,2520697,1
user12,2520697,5
user12,1987172,1
user12,1987172,3
user12,969943,5
user12,969943,4.5
user13,1073924,1
user13,1073924,3
user13,127376,3
user13,127376,4
user13,132244,5
user13,1304425,5
user13,1304425,4
user13,1304425,3.5
user13,1116132,1
user13,1116132,5
user13,132714,4
user13,132714,1
user13,1304425,3
user13,1304425,3
user13,1304425,5
user13,1304425,1
user13,2382984,3
user13,2521040,2
user13,2521040,5
user13,2521040,5
user13,2521040,1
user13,2521040,2
user13,250352,1
user13,250352,5
user13,250352,4
user13,250352,2
user13,250352,1
user13,130781,3
user13,130781,1
user13,130781,1
user13,130781,2.5
user13,2452799,1
user13,2452799,4
user13,2452799,4
user13,2452799,5
user13,2452799,1
user13,2519619,5
user13,132522,1
user13,132522,4
user13,132522,4
user13,132522,1
user13,132522,5
user13,1304395,1
user13,1304395,5
user13,1304395,4
user13,126521,5
user13,126521,2
user13,2520704,3
user13,129906,5
user13,129906,2
user13,129906,1
user13,129906,5
user13,129906,1
user13,132651,5
user13,132651,5
user13,132651,4
user13,132651,3
user13,2520834,3
user13,2520834,3
user13,2520834,2
user13,2520834,2
user13,2520834,3
user13,1829573,2
user13,1829573,2.5
user13,1829573,2
user13,1964912,4
user13,1964912,2.5
user13,1964912,2
user13,1964912,4
user13,1964912,5
user13,132460,2
user13,1606096,3
user13,1606096,3
user13,1606096,4
user14,2520968,3
user14,2520968,2
user14,2520968,5
user14,1013366,5
user14,1013366,4
user14,2520969,1
user14,2520969,4.5
user14,2520969,5
user14,2520969,1
user14,2520969,5
user14,132339,1
user14,132339,2
user14,132339,5
user14,749280,1
user14,749280,4
user14,1925000,2
user14,1925000,2
user14,2520730,1
user14,2520730,4
user14,2520730,3
user14,1036894,2
user14,130975,2
user14,130975,4
user14,130975,4
user14,130975,1.5
user14,2521048,4
user14,2521048,4
user14,2521048,5
user14,2521048,1
user14,250166,3
user14,250166,2
user14,250166,3
user14,130306,1
user14,130306,3
user14,2455039,4
user14,2455039,1
user14,2455039,1
user14,2455039,4
user14,2520721,5
user14,2520890,3
user14,2520890,2
user14,2520890,2
user14,2520890,4
user14,2521002,3
user14,1115203,5
user14,1115203,3
user14,1115203,4
user14,1115203,5
user14,1196890,5
user14,1196890,4.5
user14,1196890,5
user14,1196890,1
user14,987720,1
user14,987720,5
user14,987720,5
user14,749192,3
user14,749192,5
user14,749192,2
user14,126498,4
user14,126498,4
user14,126498,3
user14,126498,2
user14,131314,1
user14,131314,4
user14,131314,5
user14,131314,1
user14,131314,1
user14,130623,3
user14,130623,2
user14,2520821,1
user14,2520821,2
user14,2520821,5
user14,2520821,5
user14,2520821,1
user14,1934593,1
user14,1934593,3
user14,1934593,1
user14,1934593,4
user14,1934593,4
user14,130781,2
user14,130781,5
user14,756594,3
user14,1725608,3
user14,1725608,5
user14,1725608,3
user14,1725608,4
user14,1725608,4
user15,1982446,1
user15,1982446,1
user15,126483,5
user15,126483,4
user15,126483,1
user15,126483,4
user15,126483,5
user15,126513,2.5
user15,126513,3
user15,126513,1
user15,2373370,4
user15,2373370,2
user15,2373370,3
user15,2373370,4
user15,2373370,2
user15,822384,1
user15,822384,1
user15,822384,3
user15,822384,3
user15,132642,3
user15,132642,3.5
user15,132642,3
user15,132642,2
user15,132642,1
user15,129266,5
user15,129266,5
user15,129266,2
user15,129266,5
user15,129266,4
user15,129833,4
user15,129833,1
user15,2520690,2
user15,2520690,3
user15,2520690,5
user15,2520690,5
user15,2520690,4
user15,231976,4
user15,231976,4
user15,126481,5
user15,126481,1
user15,126481,1
user15,132593,4
user15,132593,1
user15,1604784,2
user15,1604784,5
user15,1604784,5
user15,1604784,2
user15,2520886,5
user15,2520886,1
user15,2520886,5
user15,2488359,2
user15,2488359,5
user15,2488359,2
user15,2488359,5
user15,2488359,3
user15,1059198,1
user15,1059198,2.5
user15,1059198,3
user15,130232,3
user15,2520953,2
user15,2520953,1
user15,2520953,5
user15,2520893,1
user15,2520893,4
user15,2520893,5
user15,2520893,3
user15,1354065,1
user15,1354065,4
user15,1354065,3
user15,1354065,3
user15,1354065,2
user15,250134,1
user15,250134,3.5
user15,250134,4
user15,250134,2
user15,745781,2
user15,745781,3
user15,745781,4
user15,745781,4
user15,745781,3
user15,131333,4.5
user15,130881,4
user15,130881,1
user15,130881,4
user15,130881,3
user15,2520647,3
user15,2520647,4
user15,2520647,5
user15,2520647,1
user15,2520647,1
user15,987746,5
user15,987746,3
user15,987746,3
user15,987746,3
user15,987746,5
user15,757027,2
user15,757027,1
user15,757027,1
user15,757027,5
user16,130226,5
user16,130226,5
user16,130226,4
user16,130226,3
user16,130226,3
user16,2520663,4
user16,2520663,2
user16,250452,5
user16,250452,3
user16,750901,1
user16,750901,3
user16,2520733,4
user16,2520733,2
user16,2520733,4
user16,2520733,5
user16,2520733,2.5
user16,1874105,1
user16,1874105,3
user16,1874105,3
user16,1874105,5
user16,309299,2
user16,309299,1
user16,129506,5
user16,129506,5
user16,129506,4
user16,129506,2
user16,1196862,3
user16,1196862,1
user16,2520875,2
user16,2520875,4
user16,2520875,1
user16,2520875,5
user16,660640,3.5
user16,660640,5
user16,660640,4
user16,660640,2
user16,660640,1
user16,2520735,2
user16,2520735,3
user16,2520735,4
user16,130414,3
user16,130414,2
user16,2521055,1
user16,2521055,5
user16,2521055,5
user16,2521055,3
user16,2520744,4
user16,2520744,5
user16,2520832,1
user16,2520832,2
user16,2300670,4
user16,1019041,3
user16,1019041,2
user16,1019041,5
user16,2520954,5
user16,250396,3
user16,131727,1
user16,131727,1
user16,131727,3
user16,131519,3
user16,131519,3.5
user16,1829573,2
user16,1829573,2
user16,1829573,2
user16,1829573,2
user16,1827191,4
user16,1827191,2
user16,1827191,1.5
user16,2520901,4
user16,2520901,1
user16,2520901,4
user16,2520901,3
user16,2520901,5
user17,126523,2
user17,2509007,1
user17,2509007,4
user17,2509007,5
user17,2509007,2
user17,2509007,1
user17,1836254,4
user17,1836254,3
user17,1836254,2
user17,1836254,5
user17,736847,4
user17,736847,3.5
user17,736847,2
user17,736847,4
user17,736847,4
user17,2453253,5
user17,2452750,4
user17,2452750,4
user17,2452750,2
user17,2452750,1.5
user17,736878,1
user17,736878,3
user17,736878,2
user17,736878,2.5
user17,2519626,5
user17,2519626,5
user17,126528,3
user17,126528,4.5
user17,2452799,1
user17,2452799,5
user17,2452799,2
user17,2452799,3.5
user17,2452799,5
user17,774718,4
user17,774718,2
user17,774718,4
user17,774718,4
user17,130975,2
user17,1021171,4.5
user17,1021171,3
user17,1021171,2
user17,1021171,2
user17,1021171,4
user17,1188653,2
user17,129815,1
user17,129815,4
user17,129815,3
user17,129815,1
user17,822861,4.5
user17,822861,2
user17,822861,3
user17,822861,2
user17,126513,4.5
user17,126513,3
user17,126513,1
user17,126513,5
user17,126513,3.5
user17,2520886,4
user17,2520886,2
user17,2520886,3
user17,1021171,2
user17,1021171,2.5
user17,807619,1
user17,807619,4
user17,807619,2
user17,807619,2
user17,130925,4
user17,130925,2
user17,130925,3.5
user17,2520990,2
user17,2520990,4
user17,126488,2
user17,753972,2.5
user17,753972,3
user17,753972,5
user17,753972,4
user17,735749,5
user17,735749,3
user17,132596,4
user17,132596,3
user17,132596,2
user17,132596,5
user17,132596,3
user17,129818,5
user17,129818,3
user17,2521051,3
user17,2521051,5
user17,126481,5
user18,632186,4
user18,753981,3
user18,753981,1
user18,2521031,1
user18,130152,5
user18,2509007,2
user18,2509007,2
user18,2509007,2.5
user18,2509007,3
user18,2509007,5
user18,2452856,2
user18,2452856,1
user18,129839,1
user18,129839,5
user18,129839,3
user18,129839,5
user18,129839,5
user18,1304854,4
user18,1304854,3
user18,1304854,2
user18,1304854,2
user18,337413,3
user18,337413,5
user18,252529,2
user18,252529,2
user18,126527,1
user18,126527,1
user18,126527,1
user18,1606009,4
user18,1606009,5
user18,1606009,2.5
user18,1606009,4
user18,1916000,1
user18,1916000,1
user18,2521069,2
user18,2521069,5
user18,2521069,5
user18,2521069,2
user18,605539,1
user18,605539,5
user18,605539,1
user18,605539,4
user18,1304353,1
user18,1304353,2
user18,2520954,1
user18,2520954,3
user18,2520954,2
user18,2520954,1
user18,1605990,1
user18,1605990,2
user18,130536,2
user18,130536,5
user18,130536,2
user18,130536,3
user18,130536,5
user18,130699,1
user18,130699,3
user18,131956,2
user18,131956,2
user18,131956,4
user18,650997,2
user18,650997,3
user18,650997,4
user18,650997,3
user18,650997,5
user18,131297,4
user18,131297,5
user18,131297,2
user18,969831,3
user18,969831,1
user18,969831,3
user18,969831,1
user18,486625,5
user18,486625,2
user18,486625,1.5
user19,1964918,1
user19,1964918,2
user19,2520723,5
user19,2520723,4
user19,2520723,1
user19,1835181,3
user19,1835181,4
user19,2037020,1
user19,2037020,3
user19,2037020,3
user19,2037020,3
user19,2520782,1
user19,129750,3.5
user19,129798,4
user19,129798,4
user19,129798,4
user19,129798,2.5
user19,130492,4
user19,130492,1
user19,130492,4
user19,130492,5
user19,2520748,3
user19,2520748,1
user19,699241,3
user19,699241,4
user19,130155,5
user19,130155,4
user19,130155,2
user19,1907518,4
user19,127379,5
user19,127379,5
user19,127379,5
user19,2520944,3
user19,2520944,5
user19,2520944,2.5
user19,2520944,3
user19,2520944,5
user19,127219,1
user19,127219,3
user19,127219,5
user19,753981,2
user19,970052,2
user19,970052,4
user19,1196890,4
user19,1196890,1
user19,1196890,5
user19,1196890,4
user19,130902,5
user19,130902,3
user19,130902,5
user19,130936,5
user19,2520653,5
user19,2520653,2
user19,2520653,5
user19,2520653,3
user19,130842,4
user20,1019242,4
user20,1019242,3
user20,1019242,2
user20,1019242,2
user20,2520906,1
user20,2520906,3
user20,2520844,3
user20,2520844,5
user20,132670,5
user20,132670,1.5
user20,132670,3.5
user20,132670,2
user20,130403,5
user20,130403,4
user20,130403,3
user20,130403,2
user20,2520837,2
user20,2520837,2
user20,250325,5
user20,250325,2
user20,1059877,1
user20,1059877,1.5
user20,1059877,4.5
user20,1059877,2
user20,126529,1.5
user20,130603,3
user20,130603,5
user20,130603,4.5
user20,130603,5
user20,231973,5
user20,231973,1
user20,231973,5
user20,1196867,2
user20,126919,1
user20,126919,5
user20,126919,1
user20,126523,4.5
user20,126523,3
user20,126523,4
user20,126523,4
user20,126523,3
user20,1054888,5
user20,1054888,3
user20,1054888,1
user20,1116022,1
user20,1116022,5
user20,1116022,5
user20,1116022,4
user20,1116022,4
user20,129928,2
user20,129928,4.5
user20,129928,2
user20,129928,3
user20,231972,3
user20,2520962,2
user20,2520962,2
user20,2520962,5
user20,2535289,3
user21,1021180,5
user21,1021180,3
user21,2373364,5
user21,2521022,2
user21,2521022,3
user21,2521022,3
user21,2521022,2
user21,970106,5
user21,970106,5
user21,1829821,1
user21,985142,1
user21,985142,1
user21,1117141,5
user21,1117141,4
user21,2521030,3
user21,2521030,5
user21,2521030,2
user21,2521030,1
user21,2521030,3
user21,129909,3
user21,130257,4
user21,987720,1
user21,987720,4
user21,987720,3.5
user21,1827190,3
user21,1827190,1
user21,337422,4
user21,337422,3.5
user21,337422,1.5
user21,337422,1
user21,337422,2.5
user21,130770,1
user21,130770,4
user21,130770,5
user21,2010617,2
user21,2010617,3.5
user21,2010617,2
user21,2010617,5
user21,2010617,1
user21,2029564,1
user21,2029564,4.5
user21,129824,1
user21,129824,3
user21,129824,4
user21,129824,4
user21,129824,2
user21,1369066,2
user21,126912,5
user21,126912,4
user21,2520474,1
user21,2520474,4
user21,1993515,5
user21,1993515,1
user21,130782,3
user21,130782,3
user21,2523398,5
user21,2523398,2
user21,987937,4
user21,987937,4
user21,987937,3
user21,987937,3.5
user21,2520652,1
user21,2520652,3.5
user21,2520652,4
user21,2520652,2
user21,2520652,2
user21,132183,5
user21,132183,1
user21,132183,4
user21,132183,5
user21,348807,3
user21,348807,4
user21,348807,5
user22,1835256,1
user22,126533,3
user22,126533,5
user22,126533,4.5
user22,126533,5
user22,126533,5
user22,130586,1.5
user22,969831,2.5
user22,969831,4.5
user22,969831,5
user22,2440925,1
user22,2440925,2
user22,2440925,3
user22,2440925,2
user22,129500,1
user22,2521011,4
user22,129501,2
user22,129501,2
user22,129501,4
user22,129501,4
user22,129501,5
user22,126510,2
user22,126510,3
user22,126510,5
user22,126510,2
user22,126510,2
user22,129846,1
user22,129846,1
user22,129846,1
user22,129846,5
user22,1366921,3
user22,1366921,3
user22,1366921,3
user22,1366921,1
user22,1366921,1
user22,231985,3
user22,231985,5
user22,231985,2
user22,231985,1
user22,2521030,4
user22,584698,3
user22,584698,1
user22,584698,3
user22,584698,2
user22,130525,3
user22,2520839,1
user22,131533,2
user22,131533,4
user22,131533,1
user22,231897,3
user22,231897,2
user22,231897,4
user22,231897,4
user22,2520663,1
user22,1042552,3.5
user22,1042552,4
user22,127558,3
user22,130614,2.5
user22,130614,4
user22,130614,2
user22,130614,5
user22,130614,3
user22,1957600,4
user22,1957600,4
user22,1957600,4
user22,1957600,3
user22,2521053,1
user23,2520815,5
user23,2520990,5
user23,2520990,2
user23,2029564,5
user23,2520975,4
user23,2520975,5
user23,2520975,3
user23,2520975,5
user23,2520975,1
user23,2520972,5
user23,2520972,1
